fecha,mes,hora,hora_num,archivo,media,varianza,desviacion_estandar,minimo,maximo,mediana,nube_min,nube_max
2024-01-01 00:00:00,1,00:00,0,RadFC_20240101000020_Rad9.npy,8.170711,7.8333826,2.798818,0.6189025,13.195722,8.372354,No hay nube,Indeterminado
2024-01-01 01:00:00,1,01:00,1,RadFC_20240101010020_Rad9.npy,8.263684,7.4050136,2.7212155,0.7541371,13.218261,8.439971,No hay nube,Indeterminado
2024-01-01 02:00:00,1,02:00,2,RadFC_20240101020020_Rad9.npy,8.3440695,6.978976,2.6417751,0.77667624,13.037948,8.46251,No hay nube,Indeterminado
2024-01-01 03:00:00,1,03:00,3,RadFC_20240101030020_Rad9.npy,8.418756,6.4637265,2.542386,0.6189025,13.1731825,8.417432,No hay nube,Indeterminado
2024-01-01 04:00:00,1,04:00,4,RadFC_20240101040020_Rad9.npy,8.49228,5.929727,2.4351032,0.77667624,13.376034,8.372354,No hay nube,Indeterminado
2024-01-01 05:00:00,1,05:00,5,RadFC_20240101050020_Rad9.npy,8.540917,5.5793276,2.36206,0.64144164,13.353495,8.282197,No hay nube,Indeterminado
2024-01-01 06:00:00,1,06:00,6,RadFC_20240101060020_Rad9.npy,8.566763,5.3979683,2.3233528,0.57382435,13.376034,8.19204,No hay nube,Indeterminado
2024-01-01 07:00:00,1,07:00,7,RadFC_20240101070020_Rad9.npy,8.564316,5.3985124,2.3234699,0.5512852,13.3309555,8.169501,No hay nube,Indeterminado
2024-01-01 08:00:00,1,08:00,8,RadFC_20240101080020_Rad9.npy,8.570498,5.471654,2.3391566,0.6189025,13.353495,8.237119,No hay nube,Indeterminado
2024-01-01 09:00:00,1,09:00,9,RadFC_20240101090020_Rad9.npy,8.575603,5.491846,2.343469,0.64144164,13.3309555,8.304736,No hay nube,Indeterminado
2024-01-01 10:00:00,1,10:00,10,RadFC_20240101100020_Rad9.npy,8.600928,5.5069594,2.3466911,0.6865198,13.263339,8.349814,No hay nube,Indeterminado
2024-01-01 11:00:00,1,11:00,11,RadFC_20240101110020_Rad9.npy,8.644703,5.563086,2.3586195,0.84429353,13.1731825,8.417432,No hay nube,Indeterminado
2024-01-01 12:00:00,1,12:00,12,RadFC_20240101120020_Rad9.npy,8.694503,5.6053786,2.367568,0.84429353,13.263339,8.417432,No hay nube,Indeterminado
2024-01-01 13:00:00,1,13:00,13,RadFC_20240101130020_Rad9.npy,8.760861,5.5236354,2.3502417,0.6865198,13.353495,8.417432,No hay nube,Indeterminado
2024-01-01 14:00:00,1,14:00,14,RadFC_20240101140020_Rad9.npy,8.824197,5.5063787,2.3465674,0.73159796,13.398573,8.394893,No hay nube,Indeterminado
2024-01-01 15:00:00,1,15:00,15,RadFC_20240101150020_Rad9.npy,8.87313,5.572805,2.360679,0.8668327,13.578886,8.439971,No hay nube,Indeterminado
2024-01-01 16:00:00,1,16:00,16,RadFC_20240101160020_Rad9.npy,8.895187,5.684345,2.3841865,0.956989,13.691582,8.46251,No hay nube,Indeterminado
2024-01-01 17:00:00,1,17:00,17,RadFC_20240101170020_Rad9.npy,8.808419,6.44526,2.5387516,0.66398066,14.412833,8.507588,No hay nube,Indeterminado
2024-01-01 18:00:00,1,18:00,18,RadFC_20240101180020_Rad9.npy,8.592205,8.145359,2.8540075,0.59636337,14.277598,8.507588,No hay nube,Indeterminado
2024-01-01 19:00:00,1,19:00,19,RadFC_20240101190020_Rad9.npy,8.35733,9.897441,3.14602,0.50620705,13.691582,8.507588,No hay nube,Indeterminado
2024-01-01 20:00:00,1,20:00,20,RadFC_20240101200020_Rad9.npy,8.203177,11.090862,3.3302946,0.52874607,14.074746,8.485049,No hay nube,Indeterminado
2024-01-01 21:00:00,1,21:00,21,RadFC_20240101210020_Rad9.npy,8.135719,11.781207,3.4323764,0.5512852,13.73666,8.46251,No hay nube,Indeterminado
2024-01-01 22:00:00,1,22:00,22,RadFC_20240101220020_Rad9.npy,8.157582,11.891967,3.4484732,0.59636337,13.556347,8.439971,No hay nube,Indeterminado
2024-01-01 23:00:00,1,23:00,23,RadFC_20240101230020_Rad9.npy,8.264368,11.54932,3.3984292,0.66398066,13.4887295,8.485049,No hay nube,Indeterminado
2024-01-02 00:00:00,1,00:00,0,RadFC_20240102000020_Rad9.npy,8.41602,11.021155,3.3198125,0.70905894,13.556347,8.530128,No hay nube,Indeterminado
2024-01-02 01:00:00,1,01:00,1,RadFC_20240102010020_Rad9.npy,8.583919,10.310977,3.211071,0.64144164,13.623964,8.642823,No hay nube,Indeterminado
2024-01-02 02:00:00,1,02:00,2,RadFC_20240102020020_Rad9.npy,8.735551,9.632865,3.1036856,0.84429353,13.669043,8.778057,No hay nube,Indeterminado
2024-01-02 03:00:00,1,03:00,3,RadFC_20240102030020_Rad9.npy,8.832888,9.13934,3.0231342,0.70905894,13.894433,8.868214,No hay nube,Indeterminado
2024-01-02 04:00:00,1,04:00,4,RadFC_20240102040020_Rad9.npy,8.873465,8.806989,2.967657,0.7541371,13.894433,8.868214,No hay nube,Indeterminado
2024-01-02 05:00:00,1,05:00,5,RadFC_20240102050020_Rad9.npy,8.87236,8.642994,2.9398968,0.91191083,13.871895,8.890753,No hay nube,Indeterminado
2024-01-02 06:00:00,1,06:00,6,RadFC_20240102060020_Rad9.npy,8.866279,8.417645,2.9013178,0.84429353,13.804277,8.8456745,No hay nube,Indeterminado
2024-01-02 07:00:00,1,07:00,7,RadFC_20240102070020_Rad9.npy,8.850665,8.133957,2.8520093,0.91191083,13.781738,8.732979,No hay nube,Indeterminado
2024-01-02 08:00:00,1,08:00,8,RadFC_20240102080020_Rad9.npy,8.853837,7.754942,2.7847695,0.66398066,13.669043,8.620284,No hay nube,Indeterminado
2024-01-02 09:00:00,1,09:00,9,RadFC_20240102090020_Rad9.npy,8.859588,7.27225,2.696711,1.0471454,13.623964,8.485049,No hay nube,Indeterminado
2024-01-02 10:00:00,1,10:00,10,RadFC_20240102100020_Rad9.npy,8.862788,6.8156776,2.6106853,0.77667624,13.601425,8.417432,No hay nube,Indeterminado
2024-01-02 11:00:00,1,11:00,11,RadFC_20240102110020_Rad9.npy,8.854325,6.5193396,2.5532997,0.956989,13.556347,8.439971,No hay nube,Indeterminado
2024-01-02 12:00:00,1,12:00,12,RadFC_20240102120020_Rad9.npy,8.859814,6.264218,2.502842,0.93445,13.511269,8.439971,No hay nube,Indeterminado
2024-01-02 13:00:00,1,13:00,13,RadFC_20240102130020_Rad9.npy,8.860033,6.1533213,2.480589,0.7541371,13.623964,8.394893,No hay nube,Indeterminado
2024-01-02 14:00:00,1,14:00,14,RadFC_20240102140020_Rad9.npy,8.867987,6.101973,2.4702172,1.0471454,13.98459,8.417432,No hay nube,Indeterminado
2024-01-02 15:00:00,1,15:00,15,RadFC_20240102150020_Rad9.npy,8.858583,6.1584983,2.4816322,0.9795281,14.007129,8.394893,No hay nube,Indeterminado
2024-01-02 16:00:00,1,16:00,16,RadFC_20240102160020_Rad9.npy,8.813129,6.24286,2.4985716,1.3401537,13.96205,8.349814,No hay nube,Indeterminado
2024-01-02 17:00:00,1,17:00,17,RadFC_20240102170020_Rad9.npy,8.72688,6.5319505,2.555768,0.70905894,13.916972,8.282197,No hay nube,Indeterminado
2024-01-02 18:00:00,1,18:00,18,RadFC_20240102180020_Rad9.npy,8.598822,7.1171536,2.6677995,0.66398066,13.556347,8.259658,No hay nube,Indeterminado
2024-01-02 19:00:00,1,19:00,19,RadFC_20240102190020_Rad9.npy,8.447659,7.884016,2.807849,0.73159796,13.376034,8.259658,No hay nube,Indeterminado
2024-01-02 20:00:00,1,20:00,20,RadFC_20240102200020_Rad9.npy,8.323631,8.5616,2.926021,0.5512852,13.2408,8.259658,No hay nube,Indeterminado
2024-01-02 21:00:00,1,21:00,21,RadFC_20240102210020_Rad9.npy,8.270187,8.9503565,2.9917147,0.59636337,13.195722,8.259658,No hay nube,Indeterminado
2024-01-02 22:00:00,1,22:00,22,RadFC_20240102220020_Rad9.npy,8.30128,9.010192,3.0016983,0.43858963,13.1731825,8.349814,No hay nube,Indeterminado
2024-01-02 23:00:00,1,23:00,23,RadFC_20240102230020_Rad9.npy,8.396048,8.773569,2.962021,0.52874607,13.218261,8.46251,No hay nube,Indeterminado
2024-01-03 00:00:00,1,00:00,0,RadFC_20240103000020_Rad9.npy,8.51075,8.465238,2.9095082,0.59636337,13.195722,8.530128,No hay nube,Indeterminado
2024-01-03 01:00:00,1,01:00,1,RadFC_20240103010020_Rad9.npy,8.638542,8.252261,2.872675,0.50620705,13.150643,8.642823,No hay nube,Indeterminado
2024-01-03 02:00:00,1,02:00,2,RadFC_20240103020020_Rad9.npy,8.756196,8.068269,2.8404698,0.6189025,13.263339,8.71044,No hay nube,Indeterminado
2024-01-03 03:00:00,1,03:00,3,RadFC_20240103030020_Rad9.npy,8.821155,8.021116,2.8321576,0.8217544,13.285878,8.71044,No hay nube,Indeterminado
2024-01-03 04:00:00,1,04:00,4,RadFC_20240103040020_Rad9.npy,8.8713,7.9415617,2.8180776,0.7541371,13.353495,8.620284,No hay nube,Indeterminado
2024-01-03 05:00:00,1,05:00,5,RadFC_20240103050020_Rad9.npy,8.919596,7.8300014,2.798214,1.0471454,13.1731825,8.620284,No hay nube,Indeterminado
2024-01-03 06:00:00,1,06:00,6,RadFC_20240103060020_Rad9.npy,8.9647255,7.6304364,2.7623246,0.8217544,13.263339,8.71044,No hay nube,Indeterminado
2024-01-03 07:00:00,1,07:00,7,RadFC_20240103070020_Rad9.npy,8.999691,7.432252,2.7262156,0.73159796,13.218261,8.823135,No hay nube,Indeterminado
2024-01-03 08:00:00,1,08:00,8,RadFC_20240103080020_Rad9.npy,9.064949,7.2522483,2.6929998,0.84429353,13.308417,8.935831,No hay nube,Indeterminado
2024-01-03 09:00:00,1,09:00,9,RadFC_20240103090020_Rad9.npy,9.132603,7.136047,2.671338,0.93445,13.353495,9.093605,No hay nube,Indeterminado
2024-01-03 10:00:00,1,10:00,10,RadFC_20240103100020_Rad9.npy,9.221733,6.9197917,2.6305497,0.8893717,13.376034,9.251379,No hay nube,Indeterminado
2024-01-03 11:00:00,1,11:00,11,RadFC_20240103110020_Rad9.npy,9.311148,6.7798057,2.603806,0.8217544,13.421112,9.386613,No hay nube,Indeterminado
2024-01-03 12:00:00,1,12:00,12,RadFC_20240103120020_Rad9.npy,9.394583,6.751882,2.5984385,0.8217544,13.421112,9.499309,No hay nube,Indeterminado
2024-01-03 13:00:00,1,13:00,13,RadFC_20240103130020_Rad9.npy,9.450996,6.8679585,2.6206791,0.7541371,13.421112,9.566926,No hay nube,Indeterminado
2024-01-03 14:00:00,1,14:00,14,RadFC_20240103140020_Rad9.npy,9.515709,6.9329123,2.6330423,0.7541371,13.46619,9.657083,No hay nube,Indeterminado
2024-01-03 15:00:00,1,15:00,15,RadFC_20240103150020_Rad9.npy,9.587108,6.9612594,2.6384199,0.7992154,13.556347,9.747239,No hay nube,Indeterminado
2024-01-03 16:00:00,1,16:00,16,RadFC_20240103160020_Rad9.npy,9.666364,6.93287,2.6330345,0.57382435,13.533808,9.859934,No hay nube,Indeterminado
2024-01-03 17:00:00,1,17:00,17,RadFC_20240103170020_Rad9.npy,9.72636,6.9720488,2.6404638,0.77667624,13.623964,9.97263,No hay nube,Indeterminado
2024-01-03 18:00:00,1,18:00,18,RadFC_20240103180020_Rad9.npy,9.765712,7.1916447,2.6817243,0.9795281,13.669043,10.017708,No hay nube,Indeterminado
2024-01-03 19:00:00,1,19:00,19,RadFC_20240103190020_Rad9.npy,9.808227,7.4382596,2.7273173,0.91191083,13.73666,10.085325,No hay nube,Indeterminado
2024-01-03 20:00:00,1,20:00,20,RadFC_20240103200020_Rad9.npy,9.870257,7.5510488,2.7479172,0.6865198,13.669043,10.22056,No hay nube,Indeterminado
2024-01-03 21:00:00,1,21:00,21,RadFC_20240103210020_Rad9.npy,9.965106,7.514667,2.7412894,0.57382435,13.623964,10.378334,No hay nube,Indeterminado
2024-01-03 22:00:00,1,22:00,22,RadFC_20240103220020_Rad9.npy,10.072696,7.3691173,2.7146118,0.6189025,13.691582,10.536107,No hay nube,Indeterminado
2024-01-03 23:00:00,1,23:00,23,RadFC_20240103230020_Rad9.npy,10.19952,7.0223074,2.6499636,0.7992154,13.691582,10.693881,No hay nube,Indeterminado
2024-01-04 00:00:00,1,00:00,0,RadFC_20240104000020_Rad9.npy,10.322764,6.754822,2.599004,1.18238,13.804277,10.806577,No hay nube,Indeterminado
2024-01-04 01:00:00,1,01:00,1,RadFC_20240104010020_Rad9.npy,10.451205,6.3781986,2.5255096,0.77667624,13.916972,10.919272,No hay nube,Indeterminado
2024-01-04 02:00:00,1,02:00,2,RadFC_20240104020020_Rad9.npy,10.5854435,5.8128047,2.410976,1.3626928,14.119824,10.98689,No hay nube,Indeterminado
2024-01-04 03:00:00,1,03:00,3,RadFC_20240104030020_Rad9.npy,10.683822,5.3768654,2.318807,1.3626928,14.3001375,11.009428,No hay nube,Indeterminado
2024-01-04 04:00:00,1,04:00,4,RadFC_20240104040020_Rad9.npy,10.722619,5.2544813,2.2922657,1.385232,14.277598,11.031967,No hay nube,Indeterminado
2024-01-04 05:00:00,1,05:00,5,RadFC_20240104050020_Rad9.npy,10.737819,5.1094303,2.2604048,1.836014,14.209981,11.009428,No hay nube,Indeterminado
2024-01-04 06:00:00,1,06:00,6,RadFC_20240104060020_Rad9.npy,10.73009,5.02341,2.2412965,1.2274582,14.029668,11.009428,No hay nube,Indeterminado
2024-01-04 07:00:00,1,07:00,7,RadFC_20240104070020_Rad9.npy,10.688936,5.1962075,2.279519,1.0246062,13.96205,11.031967,No hay nube,Indeterminado
2024-01-04 08:00:00,1,08:00,8,RadFC_20240104080020_Rad9.npy,10.66284,5.3132033,2.3050387,0.8217544,14.007129,11.077045,No hay nube,Indeterminado
2024-01-04 09:00:00,1,09:00,9,RadFC_20240104090020_Rad9.npy,10.667415,5.23302,2.2875795,0.8217544,13.849356,11.099585,No hay nube,Indeterminado
2024-01-04 10:00:00,1,10:00,10,RadFC_20240104100020_Rad9.npy,10.668407,5.3178177,2.3060393,0.77667624,13.871895,11.144663,No hay nube,Indeterminado
2024-01-04 11:00:00,1,11:00,11,RadFC_20240104110020_Rad9.npy,10.671502,5.4848094,2.341967,0.59636337,13.781738,11.21228,No hay nube,Indeterminado
2024-01-04 12:00:00,1,12:00,12,RadFC_20240104120020_Rad9.npy,10.6838255,5.6442156,2.3757558,0.46112877,13.804277,11.257359,No hay nube,Indeterminado
2024-01-04 13:00:00,1,13:00,13,RadFC_20240104130020_Rad9.npy,10.698129,5.7972836,2.407755,0.73159796,13.781738,11.347515,No hay nube,Indeterminado
2024-01-04 14:00:00,1,14:00,14,RadFC_20240104140020_Rad9.npy,10.719358,5.847778,2.418218,0.84429353,14.525528,11.370054,No hay nube,Indeterminado
2024-01-04 15:00:00,1,15:00,15,RadFC_20240104150018_Rad9.npy,10.740905,5.816568,2.4117563,0.9795281,14.908693,11.370054,No hay nube,Indeterminado
2024-01-04 15:05:00,1,15:05,15,RadFC_20240104150518_Rad9.npy,10.744388,5.8168063,2.4118056,0.8893717,14.99885,11.370054,No hay nube,Indeterminado
2024-01-04 16:00:00,1,16:00,16,RadFC_20240104160018_Rad9.npy,10.742825,5.816489,2.4117398,0.8217544,15.359475,11.370054,No hay nube,Indeterminado
2024-01-04 16:05:00,1,16:05,16,RadFC_20240104160518_Rad9.npy,10.742125,5.8204527,2.4125614,0.8217544,15.517249,11.370054,No hay nube,Indeterminado
2024-01-04 17:00:00,1,17:00,17,RadFC_20240104170018_Rad9.npy,10.726302,5.8063207,2.4096308,0.9795281,15.472171,11.347515,No hay nube,Indeterminado
2024-01-04 17:05:00,1,17:05,17,RadFC_20240104170518_Rad9.npy,10.723665,5.812109,2.4108317,0.956989,15.539788,11.347515,No hay nube,Indeterminado
2024-01-04 18:00:00,1,18:00,18,RadFC_20240104180018_Rad9.npy,10.675392,5.9562716,2.4405475,1.1598408,14.931232,11.324976,No hay nube,Indeterminado
2024-01-04 18:05:00,1,18:05,18,RadFC_20240104180518_Rad9.npy,10.671328,5.9694104,2.4432378,1.1373019,14.908693,11.324976,No hay nube,Indeterminado
2024-01-04 19:00:00,1,19:00,19,RadFC_20240104190018_Rad9.npy,10.599996,6.2713447,2.5042653,0.9795281,14.841076,11.279898,No hay nube,Indeterminado
2024-01-04 20:00:00,1,20:00,20,RadFC_20240104200018_Rad9.npy,10.5187,6.796393,2.6069891,0.64144164,14.007129,11.257359,No hay nube,Indeterminado
2024-01-04 21:00:00,1,21:00,21,RadFC_20240104210018_Rad9.npy,10.429849,7.467611,2.732693,0.7541371,14.119824,11.279898,No hay nube,Indeterminado
2024-01-04 22:00:00,1,22:00,22,RadFC_20240104220018_Rad9.npy,10.394216,7.7858152,2.7903073,0.57382435,14.052207,11.279898,No hay nube,Indeterminado
2024-01-04 23:00:00,1,23:00,23,RadFC_20240104230018_Rad9.npy,10.369257,8.107558,2.8473775,0.7541371,13.646503,11.302437,No hay nube,Indeterminado
2024-01-05 00:00:00,1,00:00,0,RadFC_20240105000018_Rad9.npy,10.382819,8.055702,2.8382568,0.6865198,13.601425,11.324976,No hay nube,Indeterminado
2024-01-05 01:00:00,1,01:00,1,RadFC_20240105010018_Rad9.npy,10.430664,7.9098487,2.8124454,0.50620705,13.714121,11.324976,No hay nube,Indeterminado
2024-01-05 02:00:00,1,02:00,2,RadFC_20240105020018_Rad9.npy,10.445572,8.009028,2.8300226,0.59636337,14.007129,11.324976,No hay nube,Indeterminado
2024-01-05 03:00:00,1,03:00,3,RadFC_20240105030018_Rad9.npy,10.416098,8.217026,2.8665354,0.66398066,13.73666,11.302437,No hay nube,Indeterminado
2024-01-05 04:00:00,1,04:00,4,RadFC_20240105040018_Rad9.npy,10.333183,8.456453,2.907998,0.4836679,13.781738,11.257359,No hay nube,Indeterminado
2024-01-05 05:00:00,1,05:00,5,RadFC_20240105050018_Rad9.npy,10.218082,8.726157,2.954007,0.59636337,13.759199,11.189741,No hay nube,Indeterminado
2024-01-05 06:00:00,1,06:00,6,RadFC_20240105060018_Rad9.npy,10.103504,8.902791,2.9837546,0.66398066,13.73666,11.099585,No hay nube,Indeterminado
2024-01-05 07:00:00,1,07:00,7,RadFC_20240105070019_Rad9.npy,9.962096,9.169148,3.0280602,0.6865198,13.623964,10.964351,No hay nube,Indeterminado
2024-01-05 08:00:00,1,08:00,8,RadFC_20240105080019_Rad9.npy,9.885339,9.274819,3.0454588,0.4836679,13.556347,10.829116,No hay nube,Indeterminado
2024-01-05 09:00:00,1,09:00,9,RadFC_20240105090019_Rad9.npy,9.828638,9.279437,3.0462167,0.59636337,13.601425,10.648803,No hay nube,Indeterminado
2024-01-05 10:00:00,1,10:00,10,RadFC_20240105100019_Rad9.npy,9.756172,9.368215,3.0607538,0.6865198,13.556347,10.536107,No hay nube,Indeterminado
2024-01-05 11:00:00,1,11:00,11,RadFC_20240105110019_Rad9.npy,9.703865,9.348535,3.0575373,0.70905894,13.511269,10.491029,No hay nube,Indeterminado
2024-01-05 12:00:00,1,12:00,12,RadFC_20240105120019_Rad9.npy,9.714476,9.2169285,3.0359395,0.84429353,13.669043,10.581185,No hay nube,Indeterminado
2024-01-05 13:00:00,1,13:00,13,RadFC_20240105130019_Rad9.npy,9.762427,8.95049,2.991737,0.6865198,13.894433,10.693881,No hay nube,Indeterminado
2024-01-05 14:00:00,1,14:00,14,RadFC_20240105140019_Rad9.npy,9.792354,8.756785,2.9591866,1.0471454,14.638224,10.761498,No hay nube,Indeterminado
2024-01-05 16:00:00,1,16:00,16,RadFC_20240105160019_Rad9.npy,9.7106495,8.438153,2.90485,1.3626928,14.435372,10.6037245,No hay nube,Indeterminado
2024-01-05 17:00:00,1,17:00,17,RadFC_20240105170019_Rad9.npy,9.645146,8.340218,2.8879435,1.8810921,14.683302,10.491029,No hay nube,Indeterminado
2024-01-05 18:00:00,1,18:00,18,RadFC_20240105180018_Rad9.npy,9.565591,8.173067,2.8588576,1.0246062,15.404553,10.310717,No hay nube,Indeterminado
2024-01-05 19:00:00,1,19:00,19,RadFC_20240105190018_Rad9.npy,9.452348,8.196526,2.8629575,0.84429353,14.48045,10.198021,No hay nube,Indeterminado
2024-01-05 20:00:00,1,20:00,20,RadFC_20240105200018_Rad9.npy,9.350968,8.259632,2.8739576,0.8217544,14.660763,10.085325,No hay nube,Indeterminado
2024-01-05 21:00:00,1,21:00,21,RadFC_20240105210018_Rad9.npy,9.35222,8.182014,2.8604221,0.7541371,13.714121,10.085325,No hay nube,Indeterminado
2024-01-05 22:00:00,1,22:00,22,RadFC_20240105220018_Rad9.npy,9.385991,8.064068,2.8397303,0.8217544,13.871895,10.062786,No hay nube,Indeterminado
2024-01-05 23:00:00,1,23:00,23,RadFC_20240105230018_Rad9.npy,9.445633,7.851641,2.802078,0.8217544,13.669043,10.017708,No hay nube,Indeterminado
2024-01-06 00:00:00,1,00:00,0,RadFC_20240106000018_Rad9.npy,9.512958,7.660085,2.767686,1.0922236,13.714121,10.017708,No hay nube,Indeterminado
2024-01-06 01:00:00,1,01:00,1,RadFC_20240106010018_Rad9.npy,9.589555,7.4805493,2.7350593,0.9795281,13.781738,10.062786,No hay nube,Indeterminado
2024-01-06 02:00:00,1,02:00,2,RadFC_20240106020018_Rad9.npy,9.693047,7.1833677,2.6801805,1.5204666,13.73666,10.085325,No hay nube,Indeterminado
2024-01-06 03:00:00,1,03:00,3,RadFC_20240106030018_Rad9.npy,9.778113,7.0555167,2.6562223,1.3626928,13.849356,10.062786,No hay nube,Indeterminado
2024-01-06 04:00:00,1,04:00,4,RadFC_20240106040018_Rad9.npy,9.88772,6.7813635,2.6041052,2.309335,13.826817,10.198021,No hay nube,Indeterminado
2024-01-06 05:00:00,1,05:00,5,RadFC_20240106050018_Rad9.npy,10.006475,6.5036354,2.5502226,1.0471454,13.96205,10.333256,No hay nube,Indeterminado
2024-01-06 06:00:00,1,06:00,6,RadFC_20240106060019_Rad9.npy,10.109523,6.3110895,2.5121882,1.0696845,14.097285,10.4459505,No hay nube,Indeterminado
2024-01-06 07:00:00,1,07:00,7,RadFC_20240106070019_Rad9.npy,10.186566,6.1466155,2.4792368,0.91191083,14.164903,10.558646,No hay nube,Indeterminado
2024-01-06 08:00:00,1,08:00,8,RadFC_20240106080019_Rad9.npy,10.272935,5.959798,2.4412696,1.0246062,14.142364,10.648803,No hay nube,Indeterminado
2024-01-06 09:00:00,1,09:00,9,RadFC_20240106090019_Rad9.npy,10.361782,5.662447,2.3795896,1.9036312,14.3001375,10.626264,No hay nube,Indeterminado
2024-01-06 10:00:00,1,10:00,10,RadFC_20240106100019_Rad9.npy,10.453944,5.343876,2.3116825,2.061405,14.367755,10.581185,No hay nube,Indeterminado
2024-01-06 11:00:00,1,11:00,11,RadFC_20240106110019_Rad9.npy,10.527729,5.056159,2.2485905,2.94043,14.3001375,10.513568,No hay nube,Indeterminado
2024-01-06 12:00:00,1,12:00,12,RadFC_20240106120019_Rad9.npy,10.618632,4.759256,2.181572,3.413751,14.322677,10.491029,No hay nube,Indeterminado
2024-01-06 13:00:00,1,13:00,13,RadFC_20240106130019_Rad9.npy,10.687786,4.5728283,2.1384172,3.3010557,14.6156845,10.513568,No hay nube,Indeterminado
2024-01-06 14:00:00,1,14:00,14,RadFC_20240106140019_Rad9.npy,10.735449,4.508294,2.1232743,3.3235948,15.201701,10.513568,No hay nube,Indeterminado
2024-01-06 15:00:00,1,15:00,15,RadFC_20240106150019_Rad9.npy,10.760683,4.550311,2.1331458,2.7150388,16.125803,10.513568,No hay nube,Indeterminado
2024-01-06 16:00:00,1,16:00,16,RadFC_20240106160019_Rad9.npy,10.76652,4.6432824,2.1548276,2.512187,17.275297,10.513568,No hay nube,Indeterminado
2024-01-06 17:00:00,1,17:00,17,RadFC_20240106170019_Rad9.npy,10.739202,4.892681,2.2119405,2.6023433,18.064167,10.4459505,No hay nube,Indeterminado
2024-01-06 18:00:00,1,18:00,18,RadFC_20240106180018_Rad9.npy,10.707588,5.1284695,2.2646124,2.4671087,17.74862,10.378334,No hay nube,Indeterminado
2024-01-06 19:00:00,1,19:00,19,RadFC_20240106190018_Rad9.npy,10.669891,5.407645,2.3254344,1.1373019,16.959751,10.355795,No hay nube,Indeterminado
2024-01-06 20:00:00,1,20:00,20,RadFC_20240106200018_Rad9.npy,10.633951,5.879986,2.424868,1.1373019,16.46389,10.355795,No hay nube,Indeterminado
2024-01-06 21:00:00,1,21:00,21,RadFC_20240106210018_Rad9.npy,10.596533,6.5118074,2.5518243,0.956989,16.035646,10.355795,No hay nube,Indeterminado
2024-01-06 22:00:00,1,22:00,22,RadFC_20240106220018_Rad9.npy,10.536344,7.169214,2.6775389,1.2274582,15.449632,10.355795,No hay nube,Indeterminado
2024-01-06 23:00:00,1,23:00,23,RadFC_20240106230018_Rad9.npy,10.512841,7.3296123,2.7073257,0.9795281,14.908693,10.355795,No hay nube,Indeterminado
2024-01-07 00:00:00,1,00:00,0,RadFC_20240107000018_Rad9.npy,10.537036,7.2828684,2.698679,0.93445,14.931232,10.378334,No hay nube,Indeterminado
2024-01-07 01:00:00,1,01:00,1,RadFC_20240107010018_Rad9.npy,10.592131,6.9982796,2.6454263,1.1373019,14.953772,10.46849,No hay nube,Indeterminado
2024-01-07 02:00:00,1,02:00,2,RadFC_20240107020018_Rad9.npy,10.668799,6.5554514,2.5603616,1.6106229,14.908693,10.581185,No hay nube,Indeterminado
2024-01-07 03:00:00,1,03:00,3,RadFC_20240107030018_Rad9.npy,10.721046,6.2152967,2.4930496,1.836014,14.7734585,10.6037245,No hay nube,Indeterminado
2024-01-07 04:00:00,1,04:00,4,RadFC_20240107040018_Rad9.npy,10.74522,5.9823675,2.4458878,2.061405,14.705841,10.6037245,No hay nube,Indeterminado
2024-01-07 05:00:00,1,05:00,5,RadFC_20240107050018_Rad9.npy,10.746187,5.8599787,2.4207392,2.6924999,14.4579115,10.626264,No hay nube,Indeterminado
2024-01-07 06:00:00,1,06:00,6,RadFC_20240107060019_Rad9.npy,10.737623,5.7304487,2.3938355,2.1290224,14.4579115,10.671342,No hay nube,Indeterminado
2024-01-07 07:00:00,1,07:00,7,RadFC_20240107070019_Rad9.npy,10.729441,5.620937,2.3708515,2.264257,14.525528,10.71642,No hay nube,Indeterminado
2024-01-07 08:00:00,1,08:00,8,RadFC_20240107080019_Rad9.npy,10.745482,5.4781127,2.3405368,2.9855082,14.4579115,10.738959,No hay nube,Indeterminado
2024-01-07 09:00:00,1,09:00,9,RadFC_20240107090019_Rad9.npy,10.754518,5.449521,2.334421,1.8134749,14.502989,10.784038,No hay nube,Indeterminado
2024-01-07 10:00:00,1,10:00,10,RadFC_20240107100019_Rad9.npy,10.78344,5.351341,2.3132966,2.0163267,14.570606,10.806577,No hay nube,Indeterminado
2024-01-07 11:00:00,1,11:00,11,RadFC_20240107110019_Rad9.npy,10.816013,5.2361035,2.2882533,2.1064832,14.750919,10.874194,No hay nube,Indeterminado
2024-01-07 13:00:00,1,13:00,13,RadFC_20240107130019_Rad9.npy,10.938543,4.960406,2.227197,1.8585529,14.7734585,10.98689,No hay nube,Indeterminado
2024-01-07 14:00:00,1,14:00,14,RadFC_20240107140019_Rad9.npy,11.004524,4.767035,2.1833541,1.9487095,15.517249,11.009428,No hay nube,Indeterminado
2024-01-07 16:00:00,1,16:00,16,RadFC_20240107160019_Rad9.npy,11.121097,4.388988,2.0949912,1.3176146,16.261038,11.099585,No hay nube,Indeterminado
2024-01-07 17:00:00,1,17:00,17,RadFC_20240107170019_Rad9.npy,11.136717,4.664392,2.1597204,0.8668327,17.70354,11.189741,No hay nube,Indeterminado
